,dataElement,period,orgUnit,categoryOptionCombo,attributeOptionCombo,value,storedBy,created,lastUpdated,followup
7086,105-WT03d. IPV - Doses Wasted,202102,aVQCbe80pl7,Open Vials (OV),Lf2Axb9E6B4,10,carapai,2021-11-24T18:08:15.000+0000,2021-11-24T18:08:15.000+0000,False
7087,105-WT03d. IPV - Doses Wasted,202102,aVQCbe80pl7,Closed Vials (CV),Lf2Axb9E6B4,0,carapai,2021-11-24T18:08:15.000+0000,2021-11-24T18:08:15.000+0000,False
7088,105-FP06. Injectable DMPA(IM)3 months,202102,FbzPPH8fy5s,"50+Yrs, Revisits",Lf2Axb9E6B4,7,carapai,2021-11-24T17:50:02.000+0000,2021-11-24T17:50:02.000+0000,False
7089,105-FP06. Injectable DMPA(IM)3 months,202102,yDPmjwoOIxi,"15-19Yrs, New",Lf2Axb9E6B4,11,carapai,2021-11-24T14:56:42.000+0000,2021-11-24T14:56:42.000+0000,False
7090,105-FP06. Injectable DMPA(IM)3 months,202102,yDPmjwoOIxi,"15-19Yrs, Revisits",Lf2Axb9E6B4,5,carapai,2021-11-24T14:56:42.000+0000,2021-11-24T14:56:42.000+0000,False
7091,105-FP06. Injectable DMPA(IM)3 months,202102,yDPmjwoOIxi,"20-24Yrs, New",Lf2Axb9E6B4,28,carapai,2021-11-24T14:56:42.000+0000,2021-11-24T14:56:42.000+0000,False
7092,105-FP06. Injectable DMPA(IM)3 months,202102,yDPmjwoOIxi,"25-49Yrs, Revisits",Lf2Axb9E6B4,70,carapai,2021-11-24T14:56:42.000+0000,2021-11-24T14:56:42.000+0000,False
7093,105-FP06. Injectable DMPA(IM)3 months,202102,yDPmjwoOIxi,"20-24Yrs, Revisits",Lf2Axb9E6B4,18,carapai,2021-11-24T14:56:42.000+0000,2021-11-24T14:56:42.000+0000,False
7094,105-FP06. Injectable DMPA(IM)3 months,202102,yDPmjwoOIxi,"25-49Yrs, New",Lf2Axb9E6B4,45,carapai,2021-11-24T14:56:42.000+0000,2021-11-24T14:56:42.000+0000,False
7095,105-FP06. Injectable DMPA(IM)3 months,202102,etPrOnArvd1,"15-19Yrs, Revisits",Lf2Axb9E6B4,1,carapai,2021-11-24T14:56:42.000+0000,2021-11-24T14:56:42.000+0000,False
7096,105-FP06. Injectable DMPA(IM)3 months,202102,etPrOnArvd1,"25-49Yrs, Revisits",Lf2Axb9E6B4,16,carapai,2021-11-24T14:56:42.000+0000,2021-11-24T14:56:42.000+0000,False
7097,105-FP06. Injectable DMPA(IM)3 months,202102,etPrOnArvd1,"20-24Yrs, Revisits",Lf2Axb9E6B4,2,carapai,2021-11-24T14:56:42.000+0000,2021-11-24T14:56:42.000+0000,False
7098,105-FP06. Injectable DMPA(IM)3 months,202102,E9a1cflRJZf,"15-19Yrs, New",Lf2Axb9E6B4,12,carapai,2021-11-24T17:57:21.000+0000,2021-11-24T17:57:21.000+0000,False
7099,105-FP06. Injectable DMPA(IM)3 months,202102,E9a1cflRJZf,"20-24Yrs, New",Lf2Axb9E6B4,12,carapai,2021-11-24T17:57:21.000+0000,2021-11-24T17:57:21.000+0000,False
7100,105-FP06. Injectable DMPA(IM)3 months,202102,E9a1cflRJZf,"25-49Yrs, New",Lf2Axb9E6B4,14,carapai,2021-11-24T17:57:21.000+0000,2021-11-24T17:57:21.000+0000,False
7101,105-FP06. Injectable DMPA(IM)3 months,202102,A9Bt9vywHbP,"15-19Yrs, New",Lf2Axb9E6B4,3,carapai,2021-11-24T18:05:35.000+0000,2021-11-24T18:05:35.000+0000,False
7102,105-FP06. Injectable DMPA(IM)3 months,202102,A9Bt9vywHbP,"15-19Yrs, Revisits",Lf2Axb9E6B4,1,carapai,2021-11-24T18:05:35.000+0000,2021-11-24T18:05:35.000+0000,False
7103,105-FP06. Injectable DMPA(IM)3 months,202102,A9Bt9vywHbP,"20-24Yrs, New",Lf2Axb9E6B4,10,carapai,2021-11-24T18:05:35.000+0000,2021-11-24T18:05:35.000+0000,False
7104,105-FP06. Injectable DMPA(IM)3 months,202102,A9Bt9vywHbP,"25-49Yrs, Revisits",Lf2Axb9E6B4,27,carapai,2021-11-24T18:05:35.000+0000,2021-11-24T18:05:35.000+0000,False
7105,105-FP06. Injectable DMPA(IM)3 months,202102,A9Bt9vywHbP,"20-24Yrs, Revisits",Lf2Axb9E6B4,15,carapai,2021-11-24T18:05:35.000+0000,2021-11-24T18:05:35.000+0000,False
7106,105-FP06. Injectable DMPA(IM)3 months,202102,A9Bt9vywHbP,"25-49Yrs, New",Lf2Axb9E6B4,1,carapai,2021-11-24T18:05:35.000+0000,2021-11-24T18:05:35.000+0000,False
7107,105-FP06. Injectable DMPA(IM)3 months,202102,cDGKAJzfkpf,"15-19Yrs, New",Lf2Axb9E6B4,0,carapai,2021-11-24T18:05:35.000+0000,2021-11-24T18:05:35.000+0000,False
7108,105-FP06. Injectable DMPA(IM)3 months,202102,cDGKAJzfkpf,"15-19Yrs, Revisits",Lf2Axb9E6B4,0,carapai,2021-11-24T18:05:35.000+0000,2021-11-24T18:05:35.000+0000,False
7109,105-FP06. Injectable DMPA(IM)3 months,202102,cDGKAJzfkpf,"20-24Yrs, New",Lf2Axb9E6B4,0,carapai,2021-11-24T18:05:35.000+0000,2021-11-24T18:05:35.000+0000,False
7110,105-FP06. Injectable DMPA(IM)3 months,202102,cDGKAJzfkpf,"<15Yrs, New",Lf2Axb9E6B4,0,carapai,2021-11-24T18:05:35.000+0000,2021-11-24T18:05:35.000+0000,False
7111,105-FP06. Injectable DMPA(IM)3 months,202102,cDGKAJzfkpf,"25-49Yrs, Revisits",Lf2Axb9E6B4,0,carapai,2021-11-24T18:05:35.000+0000,2021-11-24T18:05:35.000+0000,False
7112,105-FP06. Injectable DMPA(IM)3 months,202102,cDGKAJzfkpf,"50+Yrs, New",Lf2Axb9E6B4,0,carapai,2021-11-24T18:05:35.000+0000,2021-11-24T18:05:35.000+0000,False
7113,105-FP06. Injectable DMPA(IM)3 months,202102,cDGKAJzfkpf,"20-24Yrs, Revisits",Lf2Axb9E6B4,0,carapai,2021-11-24T18:05:35.000+0000,2021-11-24T18:05:35.000+0000,False
7114,105-FP06. Injectable DMPA(IM)3 months,202102,cDGKAJzfkpf,"<15Yrs, Revisits",Lf2Axb9E6B4,0,carapai,2021-11-24T18:05:35.000+0000,2021-11-24T18:05:35.000+0000,False
7115,105-FP06. Injectable DMPA(IM)3 months,202102,cDGKAJzfkpf,"50+Yrs, Revisits",Lf2Axb9E6B4,0,carapai,2021-11-24T18:05:35.000+0000,2021-11-24T18:05:35.000+0000,False
7116,105-FP06. Injectable DMPA(IM)3 months,202102,cDGKAJzfkpf,"25-49Yrs, New",Lf2Axb9E6B4,0,carapai,2021-11-24T18:05:35.000+0000,2021-11-24T18:05:35.000+0000,False
7117,105-FP06. Injectable DMPA(IM)3 months,202102,IswqGyDbcgm,"15-19Yrs, Revisits",Lf2Axb9E6B4,1,carapai,2021-11-24T16:34:21.000+0000,2021-11-24T16:34:21.000+0000,False
7118,105-FP06. Injectable DMPA(IM)3 months,202102,IswqGyDbcgm,"20-24Yrs, New",Lf2Axb9E6B4,12,carapai,2021-11-24T16:34:21.000+0000,2021-11-24T16:34:21.000+0000,False
7119,105-FP06. Injectable DMPA(IM)3 months,202102,IswqGyDbcgm,"25-49Yrs, Revisits",Lf2Axb9E6B4,18,carapai,2021-11-24T16:34:21.000+0000,2021-11-24T16:34:21.000+0000,False
7120,105-FP06. Injectable DMPA(IM)3 months,202102,IswqGyDbcgm,"20-24Yrs, Revisits",Lf2Axb9E6B4,11,carapai,2021-11-24T16:34:21.000+0000,2021-11-24T16:34:21.000+0000,False
7121,105-FP06. Injectable DMPA(IM)3 months,202102,IswqGyDbcgm,"25-49Yrs, New",Lf2Axb9E6B4,8,carapai,2021-11-24T16:34:21.000+0000,2021-11-24T16:34:21.000+0000,False
7122,105-FP06. Injectable DMPA(IM)3 months,202102,UiGav1NitiR,"15-19Yrs, Revisits",Lf2Axb9E6B4,16,carapai,2021-11-24T16:34:21.000+0000,2021-11-24T16:34:21.000+0000,False
7123,105-FP06. Injectable DMPA(IM)3 months,202102,UiGav1NitiR,"20-24Yrs, New",Lf2Axb9E6B4,2,carapai,2021-11-24T16:34:21.000+0000,2021-11-24T16:34:21.000+0000,False
7124,105-FP06. Injectable DMPA(IM)3 months,202102,UiGav1NitiR,"20-24Yrs, Revisits",Lf2Axb9E6B4,9,carapai,2021-11-24T16:34:21.000+0000,2021-11-24T16:34:21.000+0000,False
7125,105-FP06. Injectable DMPA(IM)3 months,202102,J2JiemiIQvD,"15-19Yrs, New",Lf2Axb9E6B4,8,carapai,2021-11-24T17:52:34.000+0000,2021-11-24T17:52:34.000+0000,False
7126,105-FP06. Injectable DMPA(IM)3 months,202102,J2JiemiIQvD,"15-19Yrs, Revisits",Lf2Axb9E6B4,2,carapai,2021-11-24T17:52:34.000+0000,2021-11-24T17:52:34.000+0000,False
7127,105-FP06. Injectable DMPA(IM)3 months,202102,J2JiemiIQvD,"20-24Yrs, New",Lf2Axb9E6B4,5,carapai,2021-11-24T17:52:34.000+0000,2021-11-24T17:52:34.000+0000,False
7128,105-FP06. Injectable DMPA(IM)3 months,202102,J2JiemiIQvD,"25-49Yrs, Revisits",Lf2Axb9E6B4,5,carapai,2021-11-24T17:52:34.000+0000,2021-11-24T17:52:34.000+0000,False
7129,105-FP06. Injectable DMPA(IM)3 months,202102,J2JiemiIQvD,"20-24Yrs, Revisits",Lf2Axb9E6B4,3,carapai,2021-11-24T17:52:34.000+0000,2021-11-24T17:52:34.000+0000,False
7130,105-FP06. Injectable DMPA(IM)3 months,202102,J2JiemiIQvD,"25-49Yrs, New",Lf2Axb9E6B4,12,carapai,2021-11-24T17:52:34.000+0000,2021-11-24T17:52:34.000+0000,False
7131,105-PN02b. Referrals to PNC unit - Community services,202102,etPrOnArvd1,default,Lf2Axb9E6B4,27,carapai,2021-11-24T14:56:42.000+0000,2021-11-24T14:56:42.000+0000,False
7132,105-PN02b. Referrals to PNC unit - Community services,202102,i783Z5CHxyj,default,Lf2Axb9E6B4,20,carapai,2021-11-24T18:05:35.000+0000,2021-11-24T18:05:35.000+0000,False
7133,105-PN02b. Referrals to PNC unit - Community services,202102,cDGKAJzfkpf,default,Lf2Axb9E6B4,14,carapai,2021-11-24T18:05:35.000+0000,2021-11-24T18:05:35.000+0000,False
7134,105-FP01. Oral. Lo-Femenal,202102,cDGKAJzfkpf,"15-19Yrs, New",Lf2Axb9E6B4,0,carapai,2021-11-24T18:05:35.000+0000,2021-11-24T18:05:35.000+0000,False
7135,105-FP01. Oral. Lo-Femenal,202102,cDGKAJzfkpf,"15-19Yrs, Revisits",Lf2Axb9E6B4,0,carapai,2021-11-24T18:05:35.000+0000,2021-11-24T18:05:35.000+0000,False
7136,105-FP01. Oral. Lo-Femenal,202102,cDGKAJzfkpf,"20-24Yrs, New",Lf2Axb9E6B4,0,carapai,2021-11-24T18:05:35.000+0000,2021-11-24T18:05:35.000+0000,False
7137,105-FP01. Oral. Lo-Femenal,202102,cDGKAJzfkpf,"<15Yrs, New",Lf2Axb9E6B4,0,carapai,2021-11-24T18:05:35.000+0000,2021-11-24T18:05:35.000+0000,False
7138,105-FP01. Oral. Lo-Femenal,202102,cDGKAJzfkpf,"25-49Yrs, Revisits",Lf2Axb9E6B4,0,carapai,2021-11-24T18:05:35.000+0000,2021-11-24T18:05:35.000+0000,False
7139,105-FP01. Oral. Lo-Femenal,202102,cDGKAJzfkpf,"50+Yrs, New",Lf2Axb9E6B4,0,carapai,2021-11-24T18:05:35.000+0000,2021-11-24T18:05:35.000+0000,False
7140,105-FP01. Oral. Lo-Femenal,202102,cDGKAJzfkpf,"20-24Yrs, Revisits",Lf2Axb9E6B4,0,carapai,2021-11-24T18:05:35.000+0000,2021-11-24T18:05:35.000+0000,False
7141,105-FP01. Oral. Lo-Femenal,202102,cDGKAJzfkpf,"<15Yrs, Revisits",Lf2Axb9E6B4,0,carapai,2021-11-24T18:05:35.000+0000,2021-11-24T18:05:35.000+0000,False
7142,105-FP01. Oral. Lo-Femenal,202102,cDGKAJzfkpf,"50+Yrs, Revisits",Lf2Axb9E6B4,0,carapai,2021-11-24T18:05:35.000+0000,2021-11-24T18:05:35.000+0000,False
7143,105-FP01. Oral. Lo-Femenal,202102,cDGKAJzfkpf,"25-49Yrs, New",Lf2Axb9E6B4,0,carapai,2021-11-24T18:05:35.000+0000,2021-11-24T18:05:35.000+0000,False
7144,105-AN16b. Blood and Rhesus Group (AB) - Rhesus(AB+),202102,YhPJwSvxDcC,default,Lf2Axb9E6B4,4,carapai,2021-11-24T17:56:10.000+0000,2021-11-24T17:56:10.000+0000,False
7145,105-AN16b. Blood and Rhesus Group (AB) - Rhesus(AB+),202102,cDGKAJzfkpf,default,Lf2Axb9E6B4,0,carapai,2021-11-24T18:05:35.000+0000,2021-11-24T18:05:35.000+0000,False
7146,105-WT06d. Rotavirus - Doses Wasted,202102,FbzPPH8fy5s,Closed Vials (CV),Lf2Axb9E6B4,51,carapai,2021-11-24T17:50:02.000+0000,2021-11-24T17:50:02.000+0000,False
7147,105-WT06d. Rotavirus - Doses Wasted,202102,UjMKFe4MIGj,Open Vials (OV),Lf2Axb9E6B4,1,carapai,2021-11-24T17:44:52.000+0000,2021-11-24T17:44:52.000+0000,False
7148,105-WT06d. Rotavirus - Doses Wasted,202102,i783Z5CHxyj,Open Vials (OV),Lf2Axb9E6B4,1,carapai,2021-11-24T18:05:35.000+0000,2021-11-24T18:05:35.000+0000,False
7149,105-WT06d. Rotavirus - Doses Wasted,202102,cDGKAJzfkpf,Open Vials (OV),Lf2Axb9E6B4,0,carapai,2021-11-24T18:05:35.000+0000,2021-11-24T18:05:35.000+0000,False
7150,105-WT06d. Rotavirus - Doses Wasted,202102,cDGKAJzfkpf,Closed Vials (CV),Lf2Axb9E6B4,0,carapai,2021-11-24T18:05:35.000+0000,2021-11-24T18:05:35.000+0000,False
7151,105-WT06d. Rotavirus - Doses Wasted,202102,SU6u279D3JC,Open Vials (OV),Lf2Axb9E6B4,6,carapai,2021-11-24T17:56:58.000+0000,2021-11-24T17:56:58.000+0000,False
7152,105-WT06d. Rotavirus - Doses Wasted,202102,IswqGyDbcgm,Open Vials (OV),Lf2Axb9E6B4,1,carapai,2021-11-24T16:34:21.000+0000,2021-11-24T16:34:21.000+0000,False
7153,105-WT06d. Rotavirus - Doses Wasted,202102,UiGav1NitiR,Open Vials (OV),Lf2Axb9E6B4,0,carapai,2021-11-24T16:34:21.000+0000,2021-11-24T16:34:21.000+0000,False
7154,105-WT06d. Rotavirus - Doses Wasted,202102,UiGav1NitiR,Closed Vials (CV),Lf2Axb9E6B4,0,carapai,2021-11-24T16:34:21.000+0000,2021-11-24T16:34:21.000+0000,False
7155,105-WT06d. Rotavirus - Doses Wasted,202102,aVQCbe80pl7,Open Vials (OV),Lf2Axb9E6B4,0,carapai,2021-11-24T18:08:15.000+0000,2021-11-24T18:08:15.000+0000,False
7156,105-WT06d. Rotavirus - Doses Wasted,202102,aVQCbe80pl7,Closed Vials (CV),Lf2Axb9E6B4,0,carapai,2021-11-24T18:08:15.000+0000,2021-11-24T18:08:15.000+0000,False
7157,105-AN13b. Blood and Rhesus Group (O) - Rhesus(O+),202102,YhPJwSvxDcC,default,Lf2Axb9E6B4,40,carapai,2021-11-24T17:56:10.000+0000,2021-11-24T17:56:10.000+0000,False
7158,105-AN13b. Blood and Rhesus Group (O) - Rhesus(O+),202102,cDGKAJzfkpf,default,Lf2Axb9E6B4,0,carapai,2021-11-24T18:05:35.000+0000,2021-11-24T18:05:35.000+0000,False
7159,105-AN13b. Blood and Rhesus Group (O) - Rhesus(O+),202102,Ppyz6vwPpKi,default,Lf2Axb9E6B4,7,carapai,2021-11-24T18:08:55.000+0000,2021-11-24T18:08:55.000+0000,False
7160,105-CL03. Polio 0,202102,auzuV39xOTU,"<1Yr, Static, unCatSex",Lf2Axb9E6B4,15,carapai,2021-11-24T18:06:07.000+0000,2021-11-24T18:06:07.000+0000,False
7161,105-CL03. Polio 0,202102,yDPmjwoOIxi,"<1Yr, Static, unCatSex",Lf2Axb9E6B4,54,carapai,2021-11-24T14:56:42.000+0000,2021-11-24T14:56:42.000+0000,False
7162,105-CL03. Polio 0,202102,yDPmjwoOIxi,"<1Yr, Outreach, unCatSex",Lf2Axb9E6B4,13,carapai,2021-11-24T14:56:42.000+0000,2021-11-24T14:56:42.000+0000,False
7163,105-CL03. Polio 0,202102,etPrOnArvd1,"<1Yr, Static, unCatSex",Lf2Axb9E6B4,4,carapai,2021-11-24T14:56:42.000+0000,2021-11-24T14:56:42.000+0000,False
7164,105-CL03. Polio 0,202102,etPrOnArvd1,"<1Yr, Outreach, unCatSex",Lf2Axb9E6B4,9,carapai,2021-11-24T14:56:42.000+0000,2021-11-24T14:56:42.000+0000,False
7165,105-CL03. Polio 0,202102,UjMKFe4MIGj,"<1Yr, Static, unCatSex",Lf2Axb9E6B4,8,carapai,2021-11-24T17:44:52.000+0000,2021-11-24T17:44:52.000+0000,False
7166,105-CL03. Polio 0,202102,UjMKFe4MIGj,"<1Yr, Outreach, unCatSex",Lf2Axb9E6B4,3,carapai,2021-11-24T17:44:52.000+0000,2021-11-24T17:44:52.000+0000,False
7167,105-CL03. Polio 0,202102,YhPJwSvxDcC,"<1Yr, Static, unCatSex",Lf2Axb9E6B4,36,carapai,2021-11-24T17:56:10.000+0000,2021-11-24T17:56:10.000+0000,False
7168,105-CL03. Polio 0,202102,YhPJwSvxDcC,"<1Yr, Outreach, unCatSex",Lf2Axb9E6B4,8,carapai,2021-11-24T17:56:10.000+0000,2021-11-24T17:56:10.000+0000,False
7169,105-CL03. Polio 0,202102,BRYcaY1oeHd,"<1Yr, Static, unCatSex",Lf2Axb9E6B4,15,carapai,2021-11-24T17:56:10.000+0000,2021-11-24T17:56:10.000+0000,False
7170,105-CL03. Polio 0,202102,BRYcaY1oeHd,"<1Yr, Outreach, unCatSex",Lf2Axb9E6B4,1,carapai,2021-11-24T17:56:10.000+0000,2021-11-24T17:56:10.000+0000,False
7171,105-CL03. Polio 0,202102,E9a1cflRJZf,"<1Yr, Static, unCatSex",Lf2Axb9E6B4,12,carapai,2021-11-24T17:57:21.000+0000,2021-11-24T17:57:21.000+0000,False
7172,105-CL03. Polio 0,202102,E9a1cflRJZf,"<1Yr, Outreach, unCatSex",Lf2Axb9E6B4,11,carapai,2021-11-24T17:57:21.000+0000,2021-11-24T17:57:21.000+0000,False
7173,105-CL03. Polio 0,202102,A9Bt9vywHbP,"<1Yr, Static, unCatSex",Lf2Axb9E6B4,8,carapai,2021-11-24T18:05:35.000+0000,2021-11-24T18:05:35.000+0000,False
7174,105-CL03. Polio 0,202102,A9Bt9vywHbP,"<1Yr, Outreach, unCatSex",Lf2Axb9E6B4,3,carapai,2021-11-24T18:05:35.000+0000,2021-11-24T18:05:35.000+0000,False
7175,105-CL03. Polio 0,202102,A9Bt9vywHbP,"1-4Yrs, Static, unCatSex",Lf2Axb9E6B4,0,carapai,2021-11-24T18:05:35.000+0000,2021-11-24T18:05:35.000+0000,False
7176,105-CL03. Polio 0,202102,A9Bt9vywHbP,"1-4Yrs, Outreach, unCatSex",Lf2Axb9E6B4,0,carapai,2021-11-24T18:05:35.000+0000,2021-11-24T18:05:35.000+0000,False
7177,105-CL03. Polio 0,202102,hPIXVP3f1nP,"<1Yr, Static, unCatSex",Lf2Axb9E6B4,31,carapai,2021-11-24T18:05:35.000+0000,2021-11-24T18:05:35.000+0000,False
7178,105-CL03. Polio 0,202102,hPIXVP3f1nP,"<1Yr, Outreach, unCatSex",Lf2Axb9E6B4,22,carapai,2021-11-24T18:05:35.000+0000,2021-11-24T18:05:35.000+0000,False
7179,105-CL03. Polio 0,202102,i783Z5CHxyj,"<1Yr, Static, unCatSex",Lf2Axb9E6B4,32,carapai,2021-11-24T18:05:35.000+0000,2021-11-24T18:05:35.000+0000,False
7180,105-CL03. Polio 0,202102,i783Z5CHxyj,"<1Yr, Outreach, unCatSex",Lf2Axb9E6B4,3,carapai,2021-11-24T18:05:35.000+0000,2021-11-24T18:05:35.000+0000,False
7181,105-CL03. Polio 0,202102,cDGKAJzfkpf,"<1Yr, Static, unCatSex",Lf2Axb9E6B4,219,carapai,2021-11-24T18:05:35.000+0000,2021-11-24T18:05:35.000+0000,False
7182,105-CL03. Polio 0,202102,cDGKAJzfkpf,"<1Yr, Outreach, unCatSex",Lf2Axb9E6B4,8,carapai,2021-11-24T18:05:35.000+0000,2021-11-24T18:05:35.000+0000,False
7183,105-CL03. Polio 0,202102,cDGKAJzfkpf,"1-4Yrs, Static, unCatSex",Lf2Axb9E6B4,0,carapai,2021-11-24T18:05:35.000+0000,2021-11-24T18:05:35.000+0000,False
7184,105-CL03. Polio 0,202102,cDGKAJzfkpf,"1-4Yrs, Outreach, unCatSex",Lf2Axb9E6B4,0,carapai,2021-11-24T18:05:35.000+0000,2021-11-24T18:05:35.000+0000,False
7185,105-CL03. Polio 0,202102,SU6u279D3JC,"<1Yr, Static, unCatSex",Lf2Axb9E6B4,6,carapai,2021-11-24T17:56:58.000+0000,2021-11-24T17:56:58.000+0000,False
7186,105-CL03. Polio 0,202102,IswqGyDbcgm,"<1Yr, Static, unCatSex",Lf2Axb9E6B4,67,carapai,2021-11-24T16:34:21.000+0000,2021-11-24T16:34:21.000+0000,False
7187,105-CL03. Polio 0,202102,IswqGyDbcgm,"<1Yr, Outreach, unCatSex",Lf2Axb9E6B4,10,carapai,2021-11-24T16:34:21.000+0000,2021-11-24T16:34:21.000+0000,False
7188,105-CL03. Polio 0,202102,o7CJeTwDapk,"<1Yr, Outreach, unCatSex",Lf2Axb9E6B4,3,carapai,2021-11-24T16:34:21.000+0000,2021-11-24T16:34:21.000+0000,False
7189,105-CL03. Polio 0,202102,UiGav1NitiR,"<1Yr, Static, unCatSex",Lf2Axb9E6B4,13,carapai,2021-11-24T16:34:21.000+0000,2021-11-24T16:34:21.000+0000,False
7190,105-CL03. Polio 0,202102,UiGav1NitiR,"<1Yr, Outreach, unCatSex",Lf2Axb9E6B4,1,carapai,2021-11-24T16:34:21.000+0000,2021-11-24T16:34:21.000+0000,False
7191,105-CL03. Polio 0,202102,J2JiemiIQvD,"<1Yr, Static, unCatSex",Lf2Axb9E6B4,18,carapai,2021-11-24T17:52:34.000+0000,2021-11-24T17:52:34.000+0000,False
7192,105-CL03. Polio 0,202102,J2JiemiIQvD,"<1Yr, Outreach, unCatSex",Lf2Axb9E6B4,5,carapai,2021-11-24T17:52:34.000+0000,2021-11-24T17:52:34.000+0000,False
7193,105-CL03. Polio 0,202102,aVQCbe80pl7,"<1Yr, Static, unCatSex",Lf2Axb9E6B4,15,carapai,2021-11-24T18:08:15.000+0000,2021-11-24T18:08:15.000+0000,False
7194,105-CL03. Polio 0,202102,aVQCbe80pl7,"<1Yr, Outreach, unCatSex",Lf2Axb9E6B4,16,carapai,2021-11-24T18:08:15.000+0000,2021-11-24T18:08:15.000+0000,False
7195,105-PN09. HIV+ male partners initiated on ART in the postnatal setting,202102,cDGKAJzfkpf,default,Lf2Axb9E6B4,0,carapai,2021-11-24T18:05:35.000+0000,2021-11-24T18:05:35.000+0000,False
7196,105-AN05. Total ANC contacts/visits (New clients + Re-attendances),202102,auzuV39xOTU,25-49Yrs,Lf2Axb9E6B4,23,carapai,2021-11-24T18:06:09.000+0000,2021-11-24T18:06:09.000+0000,False
7197,105-AN05. Total ANC contacts/visits (New clients + Re-attendances),202102,auzuV39xOTU,20-24Yrs,Lf2Axb9E6B4,24,carapai,2021-11-24T18:06:07.000+0000,2021-11-24T18:06:07.000+0000,False
7198,105-AN05. Total ANC contacts/visits (New clients + Re-attendances),202102,auzuV39xOTU,50+Yrs,Lf2Axb9E6B4,0,carapai,2021-11-24T18:06:09.000+0000,2021-11-24T18:06:09.000+0000,False
7199,105-AN05. Total ANC contacts/visits (New clients + Re-attendances),202102,auzuV39xOTU,15-19Yrs,Lf2Axb9E6B4,4,carapai,2021-11-24T18:06:07.000+0000,2021-11-24T18:06:07.000+0000,False
7200,105-AN05. Total ANC contacts/visits (New clients + Re-attendances),202102,auzuV39xOTU,<15Yrs,Lf2Axb9E6B4,0,carapai,2021-11-24T18:06:07.000+0000,2021-11-24T18:06:07.000+0000,False
7201,105-AN05. Total ANC contacts/visits (New clients + Re-attendances),202102,hE3E3nXNUjX,25-49Yrs,Lf2Axb9E6B4,15,carapai,2021-11-24T17:50:02.000+0000,2021-11-24T17:50:02.000+0000,False
7202,105-AN05. Total ANC contacts/visits (New clients + Re-attendances),202102,hE3E3nXNUjX,20-24Yrs,Lf2Axb9E6B4,9,carapai,2021-11-24T17:50:02.000+0000,2021-11-24T17:50:02.000+0000,False
7203,105-AN05. Total ANC contacts/visits (New clients + Re-attendances),202102,KMKSbxhedfy,25-49Yrs,Lf2Axb9E6B4,11,carapai,2021-11-24T17:50:02.000+0000,2021-11-24T17:50:02.000+0000,False
7204,105-AN05. Total ANC contacts/visits (New clients + Re-attendances),202102,KMKSbxhedfy,20-24Yrs,Lf2Axb9E6B4,5,carapai,2021-11-24T17:50:02.000+0000,2021-11-24T17:50:02.000+0000,False
7205,105-AN05. Total ANC contacts/visits (New clients + Re-attendances),202102,FbzPPH8fy5s,25-49Yrs,Lf2Axb9E6B4,6,carapai,2021-11-24T17:50:02.000+0000,2021-11-24T17:50:02.000+0000,False
7206,105-AN05. Total ANC contacts/visits (New clients + Re-attendances),202102,j1gpp563TOQ,25-49Yrs,Lf2Axb9E6B4,14,carapai,2021-11-24T17:50:02.000+0000,2021-11-24T17:50:02.000+0000,False
7207,105-AN05. Total ANC contacts/visits (New clients + Re-attendances),202102,j1gpp563TOQ,20-24Yrs,Lf2Axb9E6B4,5,carapai,2021-11-24T17:50:02.000+0000,2021-11-24T17:50:02.000+0000,False
7208,105-AN05. Total ANC contacts/visits (New clients + Re-attendances),202102,W3hXYmtaQ4Q,25-49Yrs,Lf2Axb9E6B4,3,carapai,2021-11-24T17:55:41.000+0000,2021-11-24T17:55:41.000+0000,False
7209,105-AN05. Total ANC contacts/visits (New clients + Re-attendances),202102,W3hXYmtaQ4Q,20-24Yrs,Lf2Axb9E6B4,3,carapai,2021-11-24T17:55:41.000+0000,2021-11-24T17:55:41.000+0000,False
7210,105-AN05. Total ANC contacts/visits (New clients + Re-attendances),202102,yDPmjwoOIxi,25-49Yrs,Lf2Axb9E6B4,152,carapai,2021-11-24T14:56:42.000+0000,2021-11-24T14:56:42.000+0000,False
7211,105-AN05. Total ANC contacts/visits (New clients + Re-attendances),202102,yDPmjwoOIxi,20-24Yrs,Lf2Axb9E6B4,133,carapai,2021-11-24T14:56:42.000+0000,2021-11-24T14:56:42.000+0000,False
7212,105-AN05. Total ANC contacts/visits (New clients + Re-attendances),202102,yDPmjwoOIxi,15-19Yrs,Lf2Axb9E6B4,78,carapai,2021-11-24T14:56:42.000+0000,2021-11-24T14:56:42.000+0000,False
7213,105-AN05. Total ANC contacts/visits (New clients + Re-attendances),202102,etPrOnArvd1,25-49Yrs,Lf2Axb9E6B4,3,carapai,2021-11-24T14:56:42.000+0000,2021-11-24T14:56:42.000+0000,False
7214,105-AN05. Total ANC contacts/visits (New clients + Re-attendances),202102,etPrOnArvd1,20-24Yrs,Lf2Axb9E6B4,7,carapai,2021-11-24T14:56:42.000+0000,2021-11-24T14:56:42.000+0000,False
7215,105-AN05. Total ANC contacts/visits (New clients + Re-attendances),202102,etPrOnArvd1,15-19Yrs,Lf2Axb9E6B4,4,carapai,2021-11-24T14:56:42.000+0000,2021-11-24T14:56:42.000+0000,False
